YEAR,LocationAbbr,LocationDesc,TopicType,TopicDesc,MeasureDesc,DataSource,Response,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Data_Value_Std_Err,Low_Confidence_Limit,High_Confidence_Limit,Sample_Size,Gender,Race,Age,Education,GeoLocation,TopicTypeId,TopicId,MeasureId,StratificationID1,StratificationID2,StratificationID3,StratificationID4,SubMeasureID,DisplayOrder
2016,PA,Pennsylvania,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Current,%,Percentage,20.1,,,1.0,18.2,22.0,3042,Male,All Races,All Ages,All Grades,"(40.79373015200048, -77.86070029399963)",BEH,100BEH,165SSA,2GEN,8AGE,6RAC,6EDU,BRF27,27
2016,PA,Pennsylvania,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Current,%,Percentage,16.0,,,0.8,14.4,17.6,3557,Female,All Races,All Ages,All Grades,"(40.79373015200048, -77.86070029399963)",BEH,100BEH,165SSA,3GEN,8AGE,6RAC,6EDU,BRF27,27
2016,RI,Rhode Island,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Current,%,Percentage,14.4,,,0.7,13.0,15.8,5261,Overall,All Races,All Ages,All Grades,"(41.70828019300046, -71.52247031399963)",BEH,100BEH,165SSA,1GEN,8AGE,6RAC,6EDU,BRF27,27
2016,RI,Rhode Island,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Current,%,Percentage,16.9,,,1.2,14.6,19.2,2157,Male,All Races,All Ages,All Grades,"(41.70828019300046, -71.52247031399963)",BEH,100BEH,165SSA,2GEN,8AGE,6RAC,6EDU,BRF27,27
2016,RI,Rhode Island,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Current,%,Percentage,12.2,,,0.8,10.6,13.8,3104,Female,All Races,All Ages,All Grades,"(41.70828019300046, -71.52247031399963)",BEH,100BEH,165SSA,3GEN,8AGE,6RAC,6EDU,BRF27,27
2016,SC,South Carolina,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Current,%,Percentage,20.0,,,0.6,18.8,21.2,10854,Overall,All Races,All Ages,All Grades,"(33.998821303000454, -81.04537120699968)",BEH,100BEH,165SSA,1GEN,8AGE,6RAC,6EDU,BRF27,27
2016,SC,South Carolina,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Current,%,Percentage,22.9,,,0.9,21.0,24.8,4449,Male,All Races,All Ages,All Grades,"(33.998821303000454, -81.04537120699968)",BEH,100BEH,165SSA,2GEN,8AGE,6RAC,6EDU,BRF27,27
2016,SC,South Carolina,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Current,%,Percentage,17.4,,,0.7,16.0,18.8,6405,Female,All Races,All Ages,All Grades,"(33.998821303000454, -81.04537120699968)",BEH,100BEH,165SSA,3GEN,8AGE,6RAC,6EDU,BRF27,27
2016,SD,South Dakota,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Current,%,Percentage,18.1,,,0.9,16.2,20.0,5623,Overall,All Races,All Ages,All Grades,"(44.353130053000484, -100.3735306369997)",BEH,100BEH,165SSA,1GEN,8AGE,6RAC,6EDU,BRF27,27
2016,SD,South Dakota,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Current,%,Percentage,21.1,,,1.5,18.2,24.0,2430,Male,All Races,All Ages,All Grades,"(44.353130053000484, -100.3735306369997)",BEH,100BEH,165SSA,2GEN,8AGE,6RAC,6EDU,BRF27,27
2016,SD,South Dakota,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Current,%,Percentage,15.1,,,1.1,12.9,17.3,3193,Female,All Races,All Ages,All Grades,"(44.353130053000484, -100.3735306369997)",BEH,100BEH,165SSA,3GEN,8AGE,6RAC,6EDU,BRF27,27
2016,TN,Tennessee,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Current,%,Percentage,22.1,,,0.8,20.5,23.7,5901,Overall,All Races,All Ages,All Grades,"(35.68094058000048, -85.77449091399967)",BEH,100BEH,165SSA,1GEN,8AGE,6RAC,6EDU,BRF27,27
2016,TN,Tennessee,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Current,%,Percentage,23.9,,,1.3,21.4,26.4,2514,Male,All Races,All Ages,All Grades,"(35.68094058000048, -85.77449091399967)",BEH,100BEH,165SSA,2GEN,8AGE,6RAC,6EDU,BRF27,27
2016,TN,Tennessee,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Current,%,Percentage,20.4,,,1.0,18.4,22.4,3387,Female,All Races,All Ages,All Grades,"(35.68094058000048, -85.77449091399967)",BEH,100BEH,165SSA,3GEN,8AGE,6RAC,6EDU,BRF27,27
2016,TX,Texas,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Current,%,Percentage,14.3,,,0.6,13.1,15.5,11171,Overall,All Races,All Ages,All Grades,"(31.827240407000488, -99.42677020599967)",BEH,100BEH,165SSA,1GEN,8AGE,6RAC,6EDU,BRF27,27
2016,TX,Texas,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Current,%,Percentage,17.3,,,1.0,15.4,19.2,4591,Male,All Races,All Ages,All Grades,"(31.827240407000488, -99.42677020599967)",BEH,100BEH,165SSA,2GEN,8AGE,6RAC,6EDU,BRF27,27
2016,TX,Texas,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Current,%,Percentage,11.3,,,0.7,9.8,12.8,6580,Female,All Races,All Ages,All Grades,"(31.827240407000488, -99.42677020599967)",BEH,100BEH,165SSA,3GEN,8AGE,6RAC,6EDU,BRF27,27
2016,UT,Utah,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Current,%,Percentage,8.8,,,0.4,8.0,9.6,10627,Overall,All Races,All Ages,All Grades,"(39.360700171000474, -111.58713063499971)",BEH,100BEH,165SSA,1GEN,8AGE,6RAC,6EDU,BRF27,27
2016,UT,Utah,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Current,%,Percentage,10.4,,,0.7,9.1,11.7,4930,Male,All Races,All Ages,All Grades,"(39.360700171000474, -111.58713063499971)",BEH,100BEH,165SSA,2GEN,8AGE,6RAC,6EDU,BRF27,27
2016,UT,Utah,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Current,%,Percentage,7.1,,,0.5,6.1,8.1,5697,Female,All Races,All Ages,All Grades,"(39.360700171000474, -111.58713063499971)",BEH,100BEH,165SSA,3GEN,8AGE,6RAC,6EDU,BRF27,27
2016,VT,Vermont,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Current,%,Percentage,17.0,,,0.7,15.6,18.4,6327,Overall,All Races,All Ages,All Grades,"(43.62538123900049, -72.51764079099962)",BEH,100BEH,165SSA,1GEN,8AGE,6RAC,6EDU,BRF27,27
2016,VT,Vermont,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Current,%,Percentage,19.5,,,1.1,17.3,21.7,2804,Male,All Races,All Ages,All Grades,"(43.62538123900049, -72.51764079099962)",BEH,100BEH,165SSA,2GEN,8AGE,6RAC,6EDU,BRF27,27
2016,VT,Vermont,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Current,%,Percentage,14.7,,,0.9,12.9,16.5,3523,Female,All Races,All Ages,All Grades,"(43.62538123900049, -72.51764079099962)",BEH,100BEH,165SSA,3GEN,8AGE,6RAC,6EDU,BRF27,27
2016,VA,Virginia,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Current,%,Percentage,15.3,,,0.5,14.3,16.3,8727,Overall,All Races,All Ages,All Grades,"(37.54268067400045, -78.45789046299967)",BEH,100BEH,165SSA,1GEN,8AGE,6RAC,6EDU,BRF27,27
2016,VA,Virginia,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Current,%,Percentage,17.0,,,0.8,15.5,18.5,3785,Male,All Races,All Ages,All Grades,"(37.54268067400045, -78.45789046299967)",BEH,100BEH,165SSA,2GEN,8AGE,6RAC,6EDU,BRF27,27
2016,VA,Virginia,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Current,%,Percentage,13.7,,,0.6,12.4,15.0,4942,Female,All Races,All Ages,All Grades,"(37.54268067400045, -78.45789046299967)",BEH,100BEH,165SSA,3GEN,8AGE,6RAC,6EDU,BRF27,27
2016,WA,Washington,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Current,%,Percentage,13.9,,,0.4,13.1,14.7,13832,Overall,All Races,All Ages,All Grades,"(47.52227862900048, -120.47001078999972)",BEH,100BEH,165SSA,1GEN,8AGE,6RAC,6EDU,BRF27,27
2016,WA,Washington,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Current,%,Percentage,16.0,,,0.6,14.8,17.2,6242,Male,All Races,All Ages,All Grades,"(47.52227862900048, -120.47001078999972)",BEH,100BEH,165SSA,2GEN,8AGE,6RAC,6EDU,BRF27,27
2016,WA,Washington,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Current,%,Percentage,11.9,,,0.5,10.9,12.9,7590,Female,All Races,All Ages,All Grades,"(47.52227862900048, -120.47001078999972)",BEH,100BEH,165SSA,3GEN,8AGE,6RAC,6EDU,BRF27,27
2016,WV,West Virginia,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Current,%,Percentage,24.8,,,0.6,23.5,26.1,7015,Overall,All Races,All Ages,All Grades,"(38.66551020200046, -80.71264013499967)",BEH,100BEH,165SSA,1GEN,8AGE,6RAC,6EDU,BRF27,27
2016,WV,West Virginia,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Current,%,Percentage,25.8,,,1.0,23.9,27.7,3093,Male,All Races,All Ages,All Grades,"(38.66551020200046, -80.71264013499967)",BEH,100BEH,165SSA,2GEN,8AGE,6RAC,6EDU,BRF27,27
2016,WV,West Virginia,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Current,%,Percentage,23.9,,,0.8,22.2,25.6,3922,Female,All Races,All Ages,All Grades,"(38.66551020200046, -80.71264013499967)",BEH,100BEH,165SSA,3GEN,8AGE,6RAC,6EDU,BRF27,27
2016,WI,Wisconsin,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Current,%,Percentage,17.1,,,0.8,15.6,18.6,4980,Overall,All Races,All Ages,All Grades,"(44.39319117400049, -89.81637074199966)",BEH,100BEH,165SSA,1GEN,8AGE,6RAC,6EDU,BRF27,27
2016,WI,Wisconsin,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Current,%,Percentage,18.0,,,1.1,15.8,20.2,2261,Male,All Races,All Ages,All Grades,"(44.39319117400049, -89.81637074199966)",BEH,100BEH,165SSA,2GEN,8AGE,6RAC,6EDU,BRF27,27
2016,WI,Wisconsin,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Current,%,Percentage,16.2,,,1.0,14.2,18.2,2719,Female,All Races,All Ages,All Grades,"(44.39319117400049, -89.81637074199966)",BEH,100BEH,165SSA,3GEN,8AGE,6RAC,6EDU,BRF27,27
2016,WY,Wyoming,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Current,%,Percentage,18.9,,,1.0,16.9,20.9,4393,Overall,All Races,All Ages,All Grades,"(43.23554134300048, -108.10983035299967)",BEH,100BEH,165SSA,1GEN,8AGE,6RAC,6EDU,BRF27,27
2016,WY,Wyoming,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Current,%,Percentage,18.8,,,1.4,16.0,21.6,1901,Male,All Races,All Ages,All Grades,"(43.23554134300048, -108.10983035299967)",BEH,100BEH,165SSA,2GEN,8AGE,6RAC,6EDU,BRF27,27
2016,WY,Wyoming,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Current,%,Percentage,19.1,,,1.4,16.3,21.9,2492,Female,All Races,All Ages,All Grades,"(43.23554134300048, -108.10983035299967)",BEH,100BEH,165SSA,3GEN,8AGE,6RAC,6EDU,BRF27,27
2016,GU,Guam,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Current,%,Percentage,25.1,,,1.8,21.6,28.6,1523,Overall,All Races,All Ages,All Grades,"(13.444304, 144.793731)",BEH,100BEH,165SSA,1GEN,8AGE,6RAC,6EDU,BRF27,27
2016,PR,Puerto Rico,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Current,%,Percentage,10.6,,,0.6,9.4,11.8,5730,Overall,All Races,All Ages,All Grades,"(18.220833, -66.590149)",BEH,100BEH,165SSA,1GEN,8AGE,6RAC,6EDU,BRF27,27
2016,PR,Puerto Rico,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Current,%,Percentage,13.6,,,1.1,11.5,15.7,2137,Male,All Races,All Ages,All Grades,"(18.220833, -66.590149)",BEH,100BEH,165SSA,2GEN,8AGE,6RAC,6EDU,BRF27,27
2016,PR,Puerto Rico,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Current,%,Percentage,8.0,,,0.7,6.6,9.4,3593,Female,All Races,All Ages,All Grades,"(18.220833, -66.590149)",BEH,100BEH,165SSA,3GEN,8AGE,6RAC,6EDU,BRF27,27
2016,AL,Alabama,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Former,%,Percentage,23.9,,,0.7,22.6,25.2,6764,Overall,All Races,All Ages,All Grades,"(32.84057112200048, -86.63186076199969)",BEH,100BEH,165SSA,1GEN,8AGE,6RAC,6EDU,BRF28,28
2016,AL,Alabama,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Former,%,Percentage,30.4,,,1.1,28.2,32.6,2695,Male,All Races,All Ages,All Grades,"(32.84057112200048, -86.63186076199969)",BEH,100BEH,165SSA,2GEN,8AGE,6RAC,6EDU,BRF28,28
2016,AL,Alabama,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Former,%,Percentage,17.9,,,0.7,16.4,19.4,4069,Female,All Races,All Ages,All Grades,"(32.84057112200048, -86.63186076199969)",BEH,100BEH,165SSA,3GEN,8AGE,6RAC,6EDU,BRF28,28
2016,AK,Alaska,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Former,%,Percentage,27.0,,,1.4,24.3,29.7,2811,Overall,All Races,All Ages,All Grades,"(64.84507995700051, -147.72205903599973)",BEH,100BEH,165SSA,1GEN,8AGE,6RAC,6EDU,BRF28,28
2016,AK,Alaska,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Former,%,Percentage,29.2,,,2.1,25.1,33.3,1322,Male,All Races,All Ages,All Grades,"(64.84507995700051, -147.72205903599973)",BEH,100BEH,165SSA,2GEN,8AGE,6RAC,6EDU,BRF28,28
2016,AK,Alaska,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Former,%,Percentage,24.6,,,1.7,21.3,27.9,1489,Female,All Races,All Ages,All Grades,"(64.84507995700051, -147.72205903599973)",BEH,100BEH,165SSA,3GEN,8AGE,6RAC,6EDU,BRF28,28
2016,AZ,Arizona,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Former,%,Percentage,25.5,,,0.7,24.2,26.8,10509,Overall,All Races,All Ages,All Grades,"(34.865970280000454, -111.76381127699972)",BEH,100BEH,165SSA,1GEN,8AGE,6RAC,6EDU,BRF28,28
2016,AZ,Arizona,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Former,%,Percentage,29.4,,,1.1,27.3,31.5,4368,Male,All Races,All Ages,All Grades,"(34.865970280000454, -111.76381127699972)",BEH,100BEH,165SSA,2GEN,8AGE,6RAC,6EDU,BRF28,28
2016,AZ,Arizona,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Former,%,Percentage,21.7,,,0.8,20.1,23.3,6141,Female,All Races,All Ages,All Grades,"(34.865970280000454, -111.76381127699972)",BEH,100BEH,165SSA,3GEN,8AGE,6RAC,6EDU,BRF28,28
2016,AR,Arkansas,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Former,%,Percentage,24.5,,,1.0,22.6,26.4,5112,Overall,All Races,All Ages,All Grades,"(34.74865012400045, -92.27449074299966)",BEH,100BEH,165SSA,1GEN,8AGE,6RAC,6EDU,BRF28,28
2016,AR,Arkansas,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Former,%,Percentage,28.9,,,1.6,25.8,32.0,1923,Male,All Races,All Ages,All Grades,"(34.74865012400045, -92.27449074299966)",BEH,100BEH,165SSA,2GEN,8AGE,6RAC,6EDU,BRF28,28
2016,AR,Arkansas,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Former,%,Percentage,20.4,,,1.2,18.1,22.7,3189,Female,All Races,All Ages,All Grades,"(34.74865012400045, -92.27449074299966)",BEH,100BEH,165SSA,3GEN,8AGE,6RAC,6EDU,BRF28,28
2016,CA,California,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Former,%,Percentage,23.1,,,0.5,22.1,24.1,10427,Overall,All Races,All Ages,All Grades,"(37.63864012300047, -120.99999953799971)",BEH,100BEH,165SSA,1GEN,8AGE,6RAC,6EDU,BRF28,28
2016,CA,California,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Former,%,Percentage,27.4,,,0.8,25.8,29.0,4986,Male,All Races,All Ages,All Grades,"(37.63864012300047, -120.99999953799971)",BEH,100BEH,165SSA,2GEN,8AGE,6RAC,6EDU,BRF28,28
2016,CA,California,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Former,%,Percentage,18.8,,,0.6,17.5,20.1,5441,Female,All Races,All Ages,All Grades,"(37.63864012300047, -120.99999953799971)",BEH,100BEH,165SSA,3GEN,8AGE,6RAC,6EDU,BRF28,28
2016,CO,Colorado,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Former,%,Percentage,24.9,,,0.5,24.0,25.8,13656,Overall,All Races,All Ages,All Grades,"(38.843840757000464, -106.13361092099967)",BEH,100BEH,165SSA,1GEN,8AGE,6RAC,6EDU,BRF28,28
2016,CO,Colorado,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Former,%,Percentage,27.8,,,0.7,26.4,29.2,6207,Male,All Races,All Ages,All Grades,"(38.843840757000464, -106.13361092099967)",BEH,100BEH,165SSA,2GEN,8AGE,6RAC,6EDU,BRF28,28
2016,CO,Colorado,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Former,%,Percentage,22.1,,,0.6,20.9,23.3,7449,Female,All Races,All Ages,All Grades,"(38.843840757000464, -106.13361092099967)",BEH,100BEH,165SSA,3GEN,8AGE,6RAC,6EDU,BRF28,28
2016,CT,Connecticut,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Former,%,Percentage,27.2,,,0.6,26.1,28.3,10635,Overall,All Races,All Ages,All Grades,"(41.56266102000046, -72.64984095199964)",BEH,100BEH,165SSA,1GEN,8AGE,6RAC,6EDU,BRF28,28
2016,CT,Connecticut,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Former,%,Percentage,29.6,,,0.9,27.9,31.3,4556,Male,All Races,All Ages,All Grades,"(41.56266102000046, -72.64984095199964)",BEH,100BEH,165SSA,2GEN,8AGE,6RAC,6EDU,BRF28,28
2016,CT,Connecticut,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Former,%,Percentage,25.0,,,0.7,23.6,26.4,6079,Female,All Races,All Ages,All Grades,"(41.56266102000046, -72.64984095199964)",BEH,100BEH,165SSA,3GEN,8AGE,6RAC,6EDU,BRF28,28
2016,DE,Delaware,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Former,%,Percentage,26.8,,,0.9,24.9,28.7,3906,Overall,All Races,All Ages,All Grades,"(39.008830667000495, -75.57774116799965)",BEH,100BEH,165SSA,1GEN,8AGE,6RAC,6EDU,BRF28,28
2016,DE,Delaware,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Former,%,Percentage,29.6,,,1.4,26.8,32.4,1738,Male,All Races,All Ages,All Grades,"(39.008830667000495, -75.57774116799965)",BEH,100BEH,165SSA,2GEN,8AGE,6RAC,6EDU,BRF28,28
2016,DE,Delaware,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Former,%,Percentage,24.3,,,1.3,21.8,26.8,2168,Female,All Races,All Ages,All Grades,"(39.008830667000495, -75.57774116799965)",BEH,100BEH,165SSA,3GEN,8AGE,6RAC,6EDU,BRF28,28
2016,DC,District of Columbia,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Former,%,Percentage,19.2,,,0.8,17.6,20.8,3736,Overall,All Races,All Ages,All Grades,"(38.89037138500049, -77.03196112699965)",BEH,100BEH,165SSA,1GEN,8AGE,6RAC,6EDU,BRF28,28
2016,DC,District of Columbia,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Former,%,Percentage,20.9,,,1.2,18.5,23.3,1544,Male,All Races,All Ages,All Grades,"(38.89037138500049, -77.03196112699965)",BEH,100BEH,165SSA,2GEN,8AGE,6RAC,6EDU,BRF28,28
2016,DC,District of Columbia,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Former,%,Percentage,17.7,,,1.0,15.7,19.7,2192,Female,All Races,All Ages,All Grades,"(38.89037138500049, -77.03196112699965)",BEH,100BEH,165SSA,3GEN,8AGE,6RAC,6EDU,BRF28,28
2016,FL,Florida,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Former,%,Percentage,26.5,,,0.5,25.6,27.4,35059,Overall,All Races,All Ages,All Grades,"(28.932040377000476, -81.92896053899966)",BEH,100BEH,165SSA,1GEN,8AGE,6RAC,6EDU,BRF28,28
2016,FL,Florida,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Former,%,Percentage,30.9,,,0.7,29.4,32.4,14791,Male,All Races,All Ages,All Grades,"(28.932040377000476, -81.92896053899966)",BEH,100BEH,165SSA,2GEN,8AGE,6RAC,6EDU,BRF28,28
2016,FL,Florida,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Former,%,Percentage,22.4,,,0.6,21.2,23.6,20268,Female,All Races,All Ages,All Grades,"(28.932040377000476, -81.92896053899966)",BEH,100BEH,165SSA,3GEN,8AGE,6RAC,6EDU,BRF28,28
2016,GA,Georgia,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Former,%,Percentage,20.9,,,0.7,19.5,22.3,5145,Overall,All Races,All Ages,All Grades,"(32.83968109300048, -83.62758034599966)",BEH,100BEH,165SSA,1GEN,8AGE,6RAC,6EDU,BRF28,28
2016,GA,Georgia,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Former,%,Percentage,23.0,,,1.1,20.8,25.2,2105,Male,All Races,All Ages,All Grades,"(32.83968109300048, -83.62758034599966)",BEH,100BEH,165SSA,2GEN,8AGE,6RAC,6EDU,BRF28,28
2016,GA,Georgia,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Former,%,Percentage,18.9,,,0.9,17.1,20.7,3040,Female,All Races,All Ages,All Grades,"(32.83968109300048, -83.62758034599966)",BEH,100BEH,165SSA,3GEN,8AGE,6RAC,6EDU,BRF28,28
2016,HI,Hawaii,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Former,%,Percentage,25.4,,,0.7,24.1,26.7,7777,Overall,All Races,All Ages,All Grades,"(21.304850435000446, -157.85774940299973)",BEH,100BEH,165SSA,1GEN,8AGE,6RAC,6EDU,BRF28,28
2016,HI,Hawaii,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Former,%,Percentage,29.9,,,1.0,27.8,32.0,3627,Male,All Races,All Ages,All Grades,"(21.304850435000446, -157.85774940299973)",BEH,100BEH,165SSA,2GEN,8AGE,6RAC,6EDU,BRF28,28
2016,HI,Hawaii,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Former,%,Percentage,20.7,,,0.8,19.1,22.3,4150,Female,All Races,All Ages,All Grades,"(21.304850435000446, -157.85774940299973)",BEH,100BEH,165SSA,3GEN,8AGE,6RAC,6EDU,BRF28,28
2016,ID,Idaho,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Former,%,Percentage,23.5,,,0.9,21.8,25.2,5078,Overall,All Races,All Ages,All Grades,"(43.682630005000476, -114.3637300419997)",BEH,100BEH,165SSA,1GEN,8AGE,6RAC,6EDU,BRF28,28
2016,ID,Idaho,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Former,%,Percentage,25.6,,,1.3,23.0,28.2,2118,Male,All Races,All Ages,All Grades,"(43.682630005000476, -114.3637300419997)",BEH,100BEH,165SSA,2GEN,8AGE,6RAC,6EDU,BRF28,28
2016,ID,Idaho,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Former,%,Percentage,21.5,,,1.1,19.4,23.6,2960,Female,All Races,All Ages,All Grades,"(43.682630005000476, -114.3637300419997)",BEH,100BEH,165SSA,3GEN,8AGE,6RAC,6EDU,BRF28,28
2016,IL,Illinois,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Former,%,Percentage,24.1,,,0.8,22.6,25.6,4609,Overall,All Races,All Ages,All Grades,"(40.48501028300046, -88.99771017799969)",BEH,100BEH,165SSA,1GEN,8AGE,6RAC,6EDU,BRF28,28
2016,IL,Illinois,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Former,%,Percentage,27.6,,,1.2,25.3,29.9,2023,Male,All Races,All Ages,All Grades,"(40.48501028300046, -88.99771017799969)",BEH,100BEH,165SSA,2GEN,8AGE,6RAC,6EDU,BRF28,28
2016,IL,Illinois,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Former,%,Percentage,20.8,,,0.9,19.0,22.6,2586,Female,All Races,All Ages,All Grades,"(40.48501028300046, -88.99771017799969)",BEH,100BEH,165SSA,3GEN,8AGE,6RAC,6EDU,BRF28,28
2016,IN,Indiana,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Former,%,Percentage,24.5,,,0.6,23.4,25.6,10690,Overall,All Races,All Ages,All Grades,"(39.766910452000445, -86.14996019399968)",BEH,100BEH,165SSA,1GEN,8AGE,6RAC,6EDU,BRF28,28
2016,IN,Indiana,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Former,%,Percentage,28.7,,,0.9,26.9,30.5,4409,Male,All Races,All Ages,All Grades,"(39.766910452000445, -86.14996019399968)",BEH,100BEH,165SSA,2GEN,8AGE,6RAC,6EDU,BRF28,28
